id,items_,filename,from_,to_
510,маклера,cta0032.seg_Y1,46318.0,74350.0
511,у,cta0033.seg_Y1,0.0,5488.0
512,люси,cta0033.seg_Y1,5488.0,26090.0
513,есть,cta0033.seg_Y1,26090.0,32898.0
514,знакомый,cta0033.seg_Y1,32898.0,54738.0
515,маклер,cta0033.seg_Y1,54738.0,77780.0
516,старичок,cta0033.seg_Y1,87548.0,119600.0
517,очень,cta0033.seg_Y1,128314.0,144572.0
518,милый,cta0033.seg_Y1,144572.0,164298.0
519,он,cta0034.seg_Y1,0.0,8164.0
520,правда,cta0034.seg_Y1,8164.0,24582.0
521,никому,cta0034.seg_Y1,24582.0,41032.0
522,не,cta0034.seg_Y1,41032.0,45102.0
523,дает,cta0034.seg_Y1,45102.0,60182.0
524,своего,cta0034.seg_Y1,60182.0,76516.0
525,адреса,cta0034.seg_Y1,76516.0,99948.0
526,и,cta0034.seg_Y1,99948.0,102928.0
527,телефона,cta0034.seg_Y1,102928.0,131470.0
528,а,cta0034.seg_Y1,147904.0,151990.0
529,появляется,cta0034.seg_Y1,151990.0,180456.0
530,сам,cta0034.seg_Y1,180456.0,194442.0
531,как,cta0034.seg_Y1,194442.0,204102.0
532,снег,cta0034.seg_Y1,204102.0,217810.0
533,на,cta0034.seg_Y1,217810.0,225676.0
534,голову,cta0034.seg_Y1,225676.0,244448.0
535,такой,cta0034.seg_Y1,254682.0,268568.0
536,конспиратор,cta0034.seg_Y1,268568.0,300274.0
537,но,cta0034.seg_Y1,321204.0,329294.0
538,у,cta0034.seg_Y1,329294.0,333754.0
539,люси,cta0034.seg_Y1,333754.0,348058.0
540,он,cta0034.seg_Y1,348058.0,353922.0
541,должен,cta0034.seg_Y1,353922.0,369442.0
542,скоро,cta0034.seg_Y1,369442.0,385306.0
543,появиться,cta0034.seg_Y1,385306.0,419350.0
544,она,cta0034.seg_Y1,434802.0,445742.0
545,ему,cta0034.seg_Y1,445742.0,455404.0
546,задолжала,cta0034.seg_Y1,455404.0,489666.0
547,это,cta0035.seg_Y1,0.0,12074.0
548,закон,cta0035.seg_Y1,12074.0,35970.0
549,никогда,cta0035.seg_Y1,55668.0,80162.0
550,нельзя,cta0035.seg_Y1,80162.0,95316.0
551,давать,cta0035.seg_Y1,95316.0,111806.0
552,им,cta0035.seg_Y1,111806.0,116926.0
553,деньги,cta0035.seg_Y1,116926.0,132664.0
554,вперед,cta0035.seg_Y1,132664.0,155854.0
555,разговаривая,cta0036.seg_Y1,0.0,36374.0
556,лена,cta0036.seg_Y1,36374.0,49074.0
557,стелила,cta0036.seg_Y1,49074.0,71188.0
558,постель,cta0036.seg_Y1,71188.0,97064.0
559,он,cta0037.seg_Y1,0.0,7278.0
560,никак,cta0037.seg_Y1,7278.0,25726.0
561,не,cta0037.seg_Y1,25726.0,29706.0
562,мог,cta0037.seg_Y1,29706.0,38234.0
563,посмотреть,cta0037.seg_Y1,38234.0,65442.0
564,ей,cta0037.seg_Y1,65442.0,71404.0
565,в,cta0037.seg_Y1,71404.0,74534.0
566,глаза,cta0037.seg_Y1,74534.0,97088.0
567,теперь,cta0037.seg_Y1,129486.0,145788.0
568,он,cta0037.seg_Y1,145788.0,151184.0
569,хотел,cta0037.seg_Y1,151184.0,173430.0
570,этого,cta0037.seg_Y1,173430.0,190440.0
571,но,cta0037.seg_Y1,232670.0,240036.0
572,лена,cta0037.seg_Y1,240036.0,250816.0
573,стояла,cta0037.seg_Y1,250816.0,269858.0
574,к,cta0037.seg_Y1,269858.0,273506.0
575,нему,cta0037.seg_Y1,273506.0,284892.0
576,то,cta0037.seg_Y1,284892.0,294462.0
577,боком,cta0037.seg_Y1,294462.0,318398.0
578,то,cta0037.seg_Y1,331998.0,339578.0
579,спиной,cta0037.seg_Y1,339578.0,366678.0
580,когда,cta0037.seg_Y1,400936.0,419008.0
581,же,cta0037.seg_Y1,419008.0,423880.0
582,она,cta0037.seg_Y1,423880.0,432586.0
583,повернулась,cta0037.seg_Y1,432586.0,465424.0
584,и,cta0037.seg_Y1,465424.0,466798.0
585,он,cta0037.seg_Y1,466798.0,473548.0
586,взглянул,cta0037.seg_Y1,473548.0,496796.0
587,ей,cta0037.seg_Y1,496796.0,503008.0
588,прямо,cta0037.seg_Y1,503008.0,518160.0
589,в,cta0037.seg_Y1,518160.0,520792.0
590,глаза,cta0037.seg_Y1,520792.0,542188.0
591,близорукие,cta0037.seg_Y1,558042.0,594730.0
592,с,cta0037.seg_Y1,594730.0,601082.0
593,расширенными,cta0037.seg_Y1,601082.0,628870.0
594,от,cta0037.seg_Y1,628870.0,634322.0
595,вечернего,cta0037.seg_Y1,634322.0,656996.0
596,чтения,cta0037.seg_Y1,656996.0,677014.0
597,зрачками,cta0037.seg_Y1,677014.0,707870.0
598,увидел,cta0037.seg_Y1,732220.0,764300.0
599,решимость,cta0037.seg_Y1,779610.0,812148.0
600,наверно,cta0038.seg_Y1,0.0,20344.0
601,готовилась,cta0038.seg_Y1,20344.0,45782.0
602,к,cta0038.seg_Y1,45782.0,49742.0
603,разговору,cta0038.seg_Y1,49742.0,73736.0
604,давно,cta0038.seg_Y1,73736.0,96440.0
605,может,cta0038.seg_Y1,110134.0,125008.0
606,с,cta0038.seg_Y1,125008.0,127190.0
607,первого,cta0038.seg_Y1,127190.0,145928.0
608,дня,cta0038.seg_Y1,145928.0,157394.0
609,как,cta0038.seg_Y1,157394.0,166600.0
610,узнала,cta0038.seg_Y1,166600.0,184800.0
611,о,cta0038.seg_Y1,184800.0,187614.0
612,болезни,cta0038.seg_Y1,187614.0,208598.0
613,матери,cta0038.seg_Y1,208598.0,231740.0
614,тогда,cta0039.seg_Y1,0.0,19340.0
615,же,cta0039.seg_Y1,19340.0,26342.0
616,ее,cta0039.seg_Y1,26342.0,41942.0
617,и,cta0039.seg_Y1,41942.0,44982.0
618,осенило,cta0039.seg_Y1,44982.0,74618.0
619,и,cta0040.seg_Y1,0.0,3940.0
620,пока,cta0040.seg_Y1,3940.0,18012.0
621,он,cta0040.seg_Y1,18012.0,24820.0
622,подавленный,cta0040.seg_Y1,24820.0,55972.0
623,ужасом,cta0040.seg_Y1,55972.0,77806.0
624,носился,cta0040.seg_Y1,77806.0,99018.0
625,по,cta0040.seg_Y1,99018.0,105640.0
626,врачам,cta0040.seg_Y1,105640.0,134496.0
627,звонил,cta0040.seg_Y1,144246.0,164934.0
628,в,cta0040.seg_Y1,164934.0,167986.0
629,больницы,cta0040.seg_Y1,167986.0,201002.0
630,устраивал,cta0040.seg_Y1,212024.0,248402.0
631,терзался,cta0040.seg_Y1,255806.0,297418.0
632,она,cta0040.seg_Y1,320474.0,336620.0
633,обдумывала,cta0040.seg_Y1,336620.0,378534.0
634,соображала,cta0040.seg_Y1,395660.0,435348.0
635,и,cta0041.seg_Y1,0.0,4102.0
636,вот,cta0041.seg_Y1,4102.0,14116.0
637,нашла,cta0041.seg_Y1,14116.0,29730.0
638,каких-то,cta0041.seg_Y1,29730.0,50672.0
639,маркушевичей,cta0041.seg_Y1,50672.0,92610.0
640,странно,cta0042.seg_Y1,0.0,27944.0
641,он,cta0042.seg_Y1,50472.0,59226.0
642,не,cta0042.seg_Y1,59226.0,62078.0
643,испытывал,cta0042.seg_Y1,62078.0,88036.0
644,сейчас,cta0042.seg_Y1,88036.0,110448.0
645,ни,cta0042.seg_Y1,110448.0,117456.0
646,гнева,cta0042.seg_Y1,117456.0,143552.0
647,ни,cta0042.seg_Y1,157598.0,166376.0
648,боли,cta0042.seg_Y1,166376.0,186938.0
649,только,cta0043.seg_Y1,24304.0,45136.0
650,о,cta0043.seg_Y1,48552.0,52126.0
651,беспощадности,cta0043.seg_Y1,52126.0,98654.0
652,жизни,cta0043.seg_Y1,98654.0,121470.0
653,лена,cta0044.seg_Y1,0.0,16502.0
654,тут,cta0044.seg_Y1,16502.0,29424.0
655,ни,cta0044.seg_Y1,29424.0,33552.0
656,при,cta0044.seg_Y1,33552.0,41626.0
657,чем,cta0044.seg_Y1,41626.0,61242.0
658,она,cta0044.seg_Y1,92236.0,104736.0
659,была,cta0044.seg_Y1,104736.0,116246.0
660,частью,cta0044.seg_Y1,116246.0,142674.0
661,этой,cta0044.seg_Y1,142674.0,154624.0
662,жизни,cta0044.seg_Y1,154624.0,180032.0
663,частью,cta0044.seg_Y1,203250.0,229998.0
664,беспощадности,cta0044.seg_Y1,229998.0,278520.0
665,того,cta0045.seg_Y1,15340.0,33352.0
666,можно,cta0045.seg_Y1,53004.0,69678.0
667,ли,cta0045.seg_Y1,69678.0,74012.0
668,сердиться,cta0045.seg_Y1,74012.0,96734.0
669,на,cta0045.seg_Y1,96734.0,101898.0
670,человека,cta0045.seg_Y1,101898.0,133662.0
671,лишенного,cta0045.seg_Y1,145128.0,172910.0
672,к,cta0045.seg_Y1,172910.0,176376.0
673,примеру,cta0045.seg_Y1,176376.0,195912.0
674,музыкального,cta0045.seg_Y1,195912.0,226756.0
675,слуха,cta0045.seg_Y1,226756.0,249402.0
676,лену,cta0046.seg_Y1,0.0,14298.0
677,отличала,cta0046.seg_Y1,34674.0,61780.0
678,некоторая,cta0046.seg_Y1,61780.0,86396.0
679,душевная,cta0046.seg_Y1,86396.0,118358.0
680,нет,cta0046.seg_Y1,130994.0,146958.0
681,не,cta0046.seg_Y1,146958.0,151704.0
682,глухота,cta0046.seg_Y1,151704.0,180466.0
683,чересчур,cta0046.seg_Y1,180466.0,202794.0
684,сильно,cta0046.seg_Y1,202794.0,225656.0
685,некоторая,cta0046.seg_Y1,253288.0,276710.0
686,душевная,cta0046.seg_Y1,276710.0,304686.0
687,неточность,cta0046.seg_Y1,304686.0,341574.0
688,и,cta0046.seg_Y1,369792.0,373940.0
689,это,cta0046.seg_Y1,373940.0,382272.0
690,свойство,cta0046.seg_Y1,382272.0,407590.0
691,еще,cta0046.seg_Y1,407590.0,419468.0
692,обострялось,cta0046.seg_Y1,419468.0,451750.0
693,когда,cta0046.seg_Y1,465252.0,479562.0
694,вступало,cta0046.seg_Y1,479562.0,500922.0
695,в,cta0046.seg_Y1,500922.0,503782.0
696,действие,cta0046.seg_Y1,503782.0,525332.0
697,сильнейшее,cta0046.seg_Y1,560328.0,589158.0
698,качество,cta0046.seg_Y1,589158.0,613308.0
699,лены,cta0046.seg_Y1,613308.0,630204.0
700,умение,cta0046.seg_Y1,652844.0,677820.0
701,добиваться,cta0046.seg_Y1,677820.0,705826.0
702,своего,cta0046.seg_Y1,705826.0,730224.0
703,он,cta0047.seg_Y1,0.0,9020.0
704,зацепился,cta0047.seg_Y1,9020.0,38636.0
705,за,cta0047.seg_Y1,38636.0,45988.0
706,то,cta0047.seg_Y1,45988.0,53924.0
707,что,cta0047.seg_Y1,53924.0,63680.0
708,было,cta0047.seg_Y1,63680.0,75318.0
709,вблизи,cta0047.seg_Y1,75318.0,100798.0
710,зачем,cta0047.seg_Y1,141320.0,166138.0
711,нужен,cta0047.seg_Y1,166138.0,181270.0
712,маклер,cta0047.seg_Y1,181270.0,204090.0
713,если,cta0047.seg_Y1,213630.0,227922.0
714,квартира,cta0047.seg_Y1,227922.0,251428.0
715,на,cta0047.seg_Y1,251428.0,257362.0
716,малой,cta0047.seg_Y1,257362.0,269348.0
717,грузинской,cta0047.seg_Y1,269348.0,296736.0
718,уже,cta0047.seg_Y1,296736.0,306890.0
719,найдена,cta0047.seg_Y1,306890.0,332754.0
720,маклер,cta0048.seg_Y1,0.0,22246.0
721,нужен,cta0048.seg_Y1,22246.0,37810.0
722,если,cta0048.seg_Y1,37810.0,50454.0
723,придется,cta0048.seg_Y1,50454.0,72654.0
724,менять,cta0048.seg_Y1,72654.0,88402.0
725,их,cta0048.seg_Y1,88402.0,92066.0
726,комнату,cta0048.seg_Y1,92066.0,120922.0
727,и,cta0049.seg_Y1,0.0,4640.0
728,вообще,cta0049.seg_Y1,4640.0,25718.0
729,чтоб,cta0049.seg_Y1,25718.0,35868.0
730,ускорить,cta0049.seg_Y1,35868.0,58568.0
731,весь,cta0049.seg_Y1,58568.0,66012.0
732,процесс,cta0049.seg_Y1,66012.0,91276.0
733,она,cta0050.seg_Y1,0.0,14012.0
734,не,cta0050.seg_Y1,14012.0,19700.0
735,ему,cta0050.seg_Y1,45904.0,57450.0
736,ни,cta0050.seg_Y1,57450.0,62332.0
737,копейки,cta0050.seg_Y1,62332.0,85016.0
738,до,cta0050.seg_Y1,85016.0,90754.0
739,тех,cta0050.seg_Y1,90754.0,101064.0
740,пор,cta0050.seg_Y1,101064.0,114274.0
741,пока,cta0050.seg_Y1,125816.0,142552.0
742,не,cta0050.seg_Y1,142552.0,148086.0
743,получит,cta0050.seg_Y1,148086.0,172044.0
744,ордер,cta0050.seg_Y1,172044.0,188148.0
745,на,cta0050.seg_Y1,188148.0,196772.0
746,руки,cta0050.seg_Y1,196772.0,213826.0
747,это,cta0051.seg_Y1,19808.0,29368.0
748,не,cta0051.seg_Y1,29368.0,34000.0
749,так,cta0051.seg_Y1,34000.0,44404.0
750,уж,cta0051.seg_Y1,44404.0,51242.0
751,дорого,cta0051.seg_Y1,51242.0,75076.0
752,рублей,cta0051.seg_Y1,85886.0,102348.0
753,сто,cta0051.seg_Y1,102348.0,122128.0
754,максимум,cta0051.seg_Y1,138574.0,161776.0
755,полтораста,cta0051.seg_Y1,161776.0,198172.0
756,так,cta0052.seg_Y1,0.0,11900.0
757,и,cta0052.seg_Y1,11900.0,15318.0
758,есть,cta0052.seg_Y1,15318.0,35218.0
759,его,cta0053.seg_Y1,0.0,16108.0
760,мрачность,cta0053.seg_Y1,16108.0,45076.0
761,она,cta0053.seg_Y1,48980.0,58406.0
762,расценила,cta0053.seg_Y1,58406.0,82588.0
763,по-своему,cta0053.seg_Y1,82588.0,113392.0
764,тонкая,cta0054.seg_Y1,21986.0,43674.0
765,душа,cta0054.seg_Y1,43674.0,66006.0
766,какой,cta0054.seg_Y1,77506.0,94638.0
767,психолог,cta0054.seg_Y1,94638.0,130632.0
768,он,cta0055.seg_Y1,0.0,6102.0
769,сказал,cta0055.seg_Y1,6102.0,25236.0
770,что,cta0055.seg_Y1,25236.0,35762.0
771,бы,cta0055.seg_Y1,49616.0,56056.0
772,она,cta0055.seg_Y1,56056.0,64984.0
773,подождала,cta0055.seg_Y1,64984.0,95898.0
774,пока,cta0055.seg_Y1,95898.0,109394.0
775,он,cta0055.seg_Y1,109394.0,114448.0
776,начнет,cta0055.seg_Y1,114448.0,131628.0
777,этот,cta0055.seg_Y1,131628.0,142004.0
778,разговор,cta0055.seg_Y1,142004.0,161336.0
779,сам,cta0055.seg_Y1,161336.0,180284.0
780,а,cta0055.seg_Y1,213268.0,217658.0
781,не,cta0055.seg_Y1,217658.0,223500.0
782,начнет,cta0055.seg_Y1,223500.0,246180.0
783,значит,cta0055.seg_Y1,258762.0,278846.0
784,не,cta0055.seg_Y1,278846.0,283914.0
785,нужно,cta0055.seg_Y1,283914.0,304584.0
786,нельзя,cta0055.seg_Y1,313152.0,342212.0
787,не,cta0055.seg_Y1,357468.0,366984.0
788,об,cta0055.seg_Y1,366984.0,374246.0
789,сейчас,cta0055.seg_Y1,385532.0,403338.0
790,надо,cta0055.seg_Y1,403338.0,412686.0
791,думать,cta0055.seg_Y1,412686.0,432172.0
792,витя,cta0056.seg_Y1,0.0,20336.0
793,я,cta0056.seg_Y1,20336.0,28026.0
794,понимаю,cta0056.seg_Y1,28026.0,59886.0
795,меня,cta0057.seg_Y1,20476.0,37488.0
796,сказала,cta0057.seg_Y1,42162.0,64178.0
797,лена,cta0057.seg_Y1,64178.0,74694.0
798,с,cta0057.seg_Y1,74694.0,79394.0
799,усилием,cta0057.seg_Y1,79394.0,105694.0
800,но,cta0057.seg_Y1,115880.0,133116.0
801,он,cta0058.seg_Y1,0.0,9256.0
802,видел,cta0058.seg_Y1,9256.0,25146.0
803,что,cta0058.seg_Y1,25146.0,34726.0
804,ей,cta0058.seg_Y1,34726.0,40756.0
805,очень,cta0058.seg_Y1,40756.0,55864.0
806,трудно,cta0058.seg_Y1,55864.0,74040.0
807,и,cta0058.seg_Y1,74040.0,76274.0
808,все-таки,cta0058.seg_Y1,76274.0,96782.0
809,она,cta0058.seg_Y1,96782.0,106376.0
810,договорит,cta0058.seg_Y1,106376.0,129214.0
811,до,cta0058.seg_Y1,129214.0,133304.0
812,конца,cta0058.seg_Y1,133304.0,155184.0
813,во-первых,cta0058.seg_Y1,213916.0,247428.0
814,ты,cta0058.seg_Y1,254960.0,260824.0
815,уже,cta0058.seg_Y1,260824.0,269998.0
816,этот,cta0058.seg_Y1,291526.0,302206.0
817,разговор,cta0058.seg_Y1,302206.0,323778.0
818,же,cta0058.seg_Y1,340980.0,None
819,много,cta0059.seg_Y1,0.0,16276.0
820,начинал,cta0059.seg_Y1,26748.0,48986.0
821,а,cta0060.seg_Y1,0.0,3782.0
822,во-вторых,cta0060.seg_Y1,3782.0,32380.0
823,это,cta0060.seg_Y1,53138.0,63018.0
824,нужно,cta0060.seg_Y1,63018.0,78688.0
825,нам,cta0060.seg_Y1,96844.0,109244.0
826,и,cta0060.seg_Y1,129668.0,134366.0
827,в,cta0060.seg_Y1,134366.0,138496.0
828,первую,cta0060.seg_Y1,138496.0,159978.0
829,очередь,cta0060.seg_Y1,159978.0,176156.0
830,твоей,cta0060.seg_Y1,176156.0,190862.0
831,маме,cta0060.seg_Y1,190862.0,212264.0
832,витька,cta0061.seg_Y1,0.0,21572.0
833,мой,cta0061.seg_Y1,40678.0,51662.0
834,я,cta0061.seg_Y1,70264.0,78050.0
835,же,cta0061.seg_Y1,78050.0,82998.0
836,тебя,cta0061.seg_Y1,82998.0,94754.0
837,понимаю,cta0061.seg_Y1,94754.0,126878.0
838,и,cta0061.seg_Y1,135214.0,139752.0
839,жалею,cta0061.seg_Y1,139752.0,157502.0
840,как,cta0061.seg_Y1,157502.0,168506.0
841,никто,cta0061.seg_Y1,168506.0,189474.0
842,и,cta0061.seg_Y1,201494.0,207088.0
843,я,cta0061.seg_Y1,207088.0,216196.0
844,говорю,cta0061.seg_Y1,216196.0,238440.0
845,это,cta0061.seg_Y1,249404.0,262498.0
846,нужно,cta0061.seg_Y1,262498.0,286520.0
847,поверь,cta0062.seg_Y1,0.0,22150.0
848,она,cta0063.seg_Y1,0.0,12754.0
849,его,cta0063.seg_Y1,34490.0,49442.0
850,ее,cta0064.seg_Y1,0.0,14710.0
851,руки,cta0064.seg_Y1,14710.0,29656.0
852,стискивали,cta0064.seg_Y1,29656.0,60348.0
853,его,cta0064.seg_Y1,60348.0,70432.0
854,все,cta0064.seg_Y1,70432.0,81596.0
855,сильнее,cta0064.seg_Y1,81596.0,107992.0
856,он,cta0065.seg_Y1,0.0,8032.0
857,знал,cta0065.seg_Y1,8032.0,27298.0
858,эта,cta0065.seg_Y1,47976.0,56570.0
859,внезапная,cta0065.seg_Y1,56570.0,84352.0
860,любовь,cta0065.seg_Y1,84352.0,103400.0
861,неподдельна,cta0065.seg_Y1,103400.0,141506.0
862,но,cta0066.seg_Y1,0.0,8116.0
863,почувствовал,cta0066.seg_Y1,8116.0,39720.0
864,раздражение,cta0066.seg_Y1,39720.0,75946.0
865,и,cta0066.seg_Y1,89338.0,92860.0
866,отодвинул,cta0066.seg_Y1,92860.0,126502.0
867,лену,cta0066.seg_Y1,126502.0,139050.0
868,локтем,cta0066.seg_Y1,139050.0,160346.0
869,ты,cta0067.seg_Y1,0.0,6228.0
870,не,cta0067.seg_Y1,6228.0,12014.0
871,была,cta0067.seg_Y1,34442.0,44410.0
872,сейчас,cta0067.seg_Y1,44410.0,62326.0
873,начинать,cta0067.seg_Y1,62326.0,86442.0
874,повторил,cta0067.seg_Y1,86442.0,106516.0
875,он,cta0067.seg_Y1,106516.0,112496.0
876,угрюмо,cta0067.seg_Y1,112496.0,133904.0
877,ну,cta0068.seg_Y1,0.0,7560.0
878,хорошо,cta0068.seg_Y1,7560.0,36246.0
879,ну,cta0068.seg_Y1,55784.0,64100.0
880,меня,cta0068.seg_Y1,84270.0,100678.0
881,но,cta0069.seg_Y1,0.0,5522.0
882,я,cta0069.seg_Y1,5522.0,13552.0
883,же,cta0069.seg_Y1,13552.0,18826.0
884,забочусь,cta0069.seg_Y1,18826.0,42434.0
885,не,cta0069.seg_Y1,42434.0,49038.0
886,о,cta0069.seg_Y1,49038.0,51266.0
887,себе,cta0069.seg_Y1,51266.0,71078.0
888,же,cta0069.seg_Y1,95366.0,104056.0
889,замолчи,cta0070.seg_Y1,0.0,33786.0
890,почти,cta0070.seg_Y1,42968.0,62586.0
891,крикнул,cta0070.seg_Y1,62586.0,81728.0
892,он,cta0070.seg_Y1,81728.0,86176.0
893,шепотом,cta0070.seg_Y1,86176.0,111500.0
894,лена,cta0071.seg_Y1,0.0,14164.0
895,отошла,cta0071.seg_Y1,14164.0,32170.0
896,к,cta0071.seg_Y1,32170.0,35252.0
897,тахте,cta0071.seg_Y1,35252.0,54642.0
898,и,cta0071.seg_Y1,54642.0,57042.0
899,продолжала,cta0071.seg_Y1,57042.0,85422.0
900,раскладывать,cta0071.seg_Y1,85422.0,112342.0
901,постель,cta0071.seg_Y1,112342.0,133068.0
902,молча,cta0071.seg_Y1,133068.0,157780.0
903,она,cta0072.seg_Y1,0.0,12136.0
904,вынула,cta0072.seg_Y1,12136.0,30498.0
905,из,cta0072.seg_Y1,30498.0,38566.0
906,ящика,cta0072.seg_Y1,38566.0,60124.0
907,стоявшего,cta0072.seg_Y1,60124.0,90414.0
908,в,cta0072.seg_Y1,90414.0,93082.0
909,головах,cta0072.seg_Y1,93082.0,112050.0
910,тахты,cta0072.seg_Y1,112050.0,134332.0
911,толстую,cta0072.seg_Y1,149014.0,175468.0
912,клетчатую,cta0072.seg_Y1,175468.0,199958.0
913,скатерть,cta0072.seg_Y1,199958.0,229236.0
914,служившую,cta0072.seg_Y1,240358.0,265440.0
915,обыкновенно,cta0072.seg_Y1,265440.0,293994.0
916,подкладкой,cta0072.seg_Y1,293994.0,322446.0
917,под,cta0072.seg_Y1,322446.0,331784.0
918,простыню,cta0072.seg_Y1,331784.0,359138.0
919,но,cta0072.seg_Y1,371418.0,379176.0
920,иногда,cta0072.seg_Y1,379176.0,400712.0
921,применявшуюся,cta0072.seg_Y1,400712.0,442234.0
922,и,cta0072.seg_Y1,442234.0,447408.0
923,по,cta0072.seg_Y1,447408.0,453690.0
924,своему,cta0072.seg_Y1,453690.0,472310.0
925,прямому,cta0072.seg_Y1,472310.0,493392.0
926,назначению,cta0072.seg_Y1,493392.0,530194.0
927,для,cta0072.seg_Y1,540308.0,550966.0
928,обеденного,cta0072.seg_Y1,550966.0,579412.0
929,стола,cta0072.seg_Y1,579412.0,599996.0
930,на,cta0072.seg_Y1,643768.0,649904.0
931,скатерть,cta0072.seg_Y1,649904.0,668066.0
932,положила,cta0072.seg_Y1,668066.0,689648.0
933,простыню,cta0072.seg_Y1,689648.0,720394.0
934,которая,cta0072.seg_Y1,727974.0,748540.0
935,вздулась,cta0072.seg_Y1,748540.0,774746.0
936,и,cta0072.seg_Y1,778794.0,781798.0
937,легла,cta0072.seg_Y1,781798.0,797812.0
938,не,cta0072.seg_Y1,797812.0,803656.0
939,очень,cta0072.seg_Y1,803656.0,817792.0
940,ровно,cta0072.seg_Y1,817792.0,836720.0
941,и,cta0072.seg_Y1,863190.0,868294.0
942,лена,cta0072.seg_Y1,868294.0,879460.0
943,нагнулась,cta0072.seg_Y1,879460.0,909530.0
944,вытягивая,cta0072.seg_Y1,916420.0,945284.0
945,вперед,cta0072.seg_Y1,945284.0,964298.0
946,руки,cta0072.seg_Y1,964298.0,975226.0
947,чтобы,cta0072.seg_Y1,975226.0,988062.0
948,достать,cta0072.seg_Y1,988062.0,1008484.0
949,до,cta0072.seg_Y1,1008484.0,1015152.0
950,дальнего,cta0072.seg_Y1,1015152.0,1032990.0
951,края,cta0072.seg_Y1,1032990.0,1046728.0
952,тахты,cta0072.seg_Y1,1046728.0,1068394.0
953,лицо,cta0072.seg_Y1,1100018.0,1118946.0
954,ее,cta0072.seg_Y1,1118946.0,1125644.0
955,при,cta0072.seg_Y1,1125644.0,1132390.0
956,этом,cta0072.seg_Y1,1132390.0,1144764.0
957,мгновенно,cta0072.seg_Y1,1144764.0,1174298.0
958,налилось,cta0072.seg_Y1,1174298.0,1193956.0
959,краской,cta0072.seg_Y1,1193956.0,1220254.0
960,а,cta0072.seg_Y1,1238462.0,1242308.0
961,живот,cta0072.seg_Y1,1242308.0,1262526.0
962,низко,cta0072.seg_Y1,1262526.0,1278182.0
963,провис,cta0072.seg_Y1,1278182.0,1300488.0
964,и,cta0072.seg_Y1,1314724.0,1317148.0
965,показался,cta0072.seg_Y1,1317148.0,1343078.0
966,дмитриеву,cta0072.seg_Y1,1343078.0,1374086.0
967,очень,cta0072.seg_Y1,1378586.0,1395510.0
968,большим,cta0072.seg_Y1,1395510.0,1421270.0
969,и,cta0072.seg_Y1,1448602.0,1453658.0
970,расправила,cta0072.seg_Y1,1453658.0,1480262.0
971,завернувшиеся,cta0072.seg_Y1,1480262.0,1518894.0
972,углы,cta0072.seg_Y1,1518894.0,1536306.0
973,когда,cta0072.seg_Y1,1550468.0,1566566.0
974,стелил,cta0072.seg_Y1,1566566.0,1582478.0
975,дмитриев,cta0072.seg_Y1,1582478.0,1607962.0
976,он,cta0072.seg_Y1,1622266.0,1628944.0
977,не,cta0072.seg_Y1,1648400.0,1652950.0
978,расправлял,cta0072.seg_Y1,1652950.0,1675696.0
979,углов,cta0072.seg_Y1,1675696.0,1692914.0
980,потом,cta0072.seg_Y1,1721344.0,1739348.0
981,бросила,cta0072.seg_Y1,1739348.0,1757946.0
982,на,cta0072.seg_Y1,1757946.0,1761514.0
983,простыню,cta0072.seg_Y1,1761514.0,1785732.0
984,к,cta0072.seg_Y1,1785732.0,1790630.0
985,ящику,cta0072.seg_Y1,1790630.0,1810828.0
986,две,cta0072.seg_Y1,1810828.0,1820408.0
987,подушки,cta0072.seg_Y1,1820408.0,1847282.0
988,одна,cta0072.seg_Y1,1862894.0,1874344.0
989,из,cta0072.seg_Y1,1874344.0,1878592.0
990,которых,cta0072.seg_Y1,1878592.0,1894238.0
991,была,cta0072.seg_Y1,1894238.0,1906848.0
992,с,cta0072.seg_Y1,1906848.0,1910938.0
993,менее,cta0072.seg_Y1,1910938.0,1925344.0
994,свежей,cta0072.seg_Y1,1925344.0,1942340.0
995,наволочкой,cta0072.seg_Y1,1942340.0,1972998.0
996,эта,cta0072.seg_Y1,1983800.0,1993490.0
997,подушка,cta0072.seg_Y1,1993490.0,2014918.0
998,принадлежала,cta0072.seg_Y1,2014918.0,2046102.0
999,дмитриеву,cta0072.seg_Y1,2046102.0,2073982.0
1000,вытянув,cta0073.seg_Y1,0.0,21276.0
1001,из,cta0073.seg_Y1,21276.0,27216.0
1002,ящика,cta0073.seg_Y1,27216.0,47374.0
1003,и,cta0073.seg_Y1,47374.0,49784.0
1004,кладя,cta0073.seg_Y1,49784.0,65598.0
1005,на,cta0073.seg_Y1,65598.0,69312.0
1006,тахту,cta0073.seg_Y1,69312.0,84840.0
1007,два,cta0073.seg_Y1,84840.0,96536.0
1008,ватных,cta0073.seg_Y1,96536.0,114230.0
1009,одеяла,cta0073.seg_Y1,114230.0,137298.0
1010,лена,cta0073.seg_Y1,156014.0,170168.0
1011,сказала,cta0073.seg_Y1,170168.0,193904.0
1012,дрожащим,cta0073.seg_Y1,193904.0,221310.0
1013,голосом,cta0073.seg_Y1,221310.0,245822.0
1014,ты,cta0073.seg_Y1,279284.0,287312.0
1015,меня,cta0073.seg_Y1,287312.0,300080.0
1016,как,cta0073.seg_Y1,300080.0,308654.0
1017,будто,cta0073.seg_Y1,308654.0,322230.0
